#plate,mjd,fiberid,run2d,specobj_id,ra,dec,z,zerr,zwarning,class,subclass
1583,52941,333,'26',Decimal('1782391136216705024'),118.8707,21.510622,0.273066,3.5e-05,0,'GALAXY',''
1601,53115,547,'26',Decimal('1802716161331193856'),162.23729,12.193901,0.004396,6e-06,0,'GALAXY','STARBURST'
1602,53117,380,'26',Decimal('1803796156661131264'),163.32162,12.777442,0.021807,4e-06,0,'GALAXY','STARBURST'
1612,53149,73,'26',Decimal('1814970768748996608'),183.37289,11.682467,0.020655,7e-06,0,'GALAXY','STARBURST'
1615,53166,120,'26',Decimal('1818361388016363520'),187.70252,12.045229,0.004185,3e-06,0,'GALAXY','STARBURST'
1616,53169,135,'26',Decimal('1819491411142141952'),189.13628,11.257991,0.007577,1.3e-05,0,'GALAXY','BROADLINE'
1617,53112,454,'26',Decimal('1820704996144998400'),169.67962,7.970179,0.107076,3.2e-05,0,'GALAXY',''
1620,53137,443,'26',Decimal('1824079672627980288'),175.59306,8.769863,0.021607,1.3e-05,0,'GALAXY','BROADLINE'
1621,53383,336,'26',Decimal('1825176164725975040'),175.82588,8.357552,0.185467,2.4e-05,0,'GALAXY',''
1624,53386,594,'26',Decimal('1828624782996826112'),184.14077,7.46209,0.008621,5e-06,0,'GALAXY','BROADLINE'
1625,53140,626,'26',Decimal('1829759474869495808'),185.92282,8.114246,0.139288,1.6e-05,0,'GALAXY','AGN'
1626,53472,190,'26',Decimal('1830765533578946560'),185.84957,7.473787,0.014278,1.5e-05,0,'GALAXY','STARBURST'
1642,53115,81,'26',Decimal('1848749964407105536'),211.04468,36.349123,0.187623,5.4e-05,0,'GALAXY',''
1655,53523,526,'26',Decimal('1863508990709753856'),239.68209,26.81815,0.014155,4e-06,0,'GALAXY','STARBURST'
1658,53240,319,'26',Decimal('1866829785955592192'),244.85825,21.994432,0.123463,2.1e-05,0,'GALAXY',''
1671,53446,10,'26',Decimal('1881381550927407104'),212.82631,48.216017,0.134742,3.9e-05,0,'GALAXY',''
1672,53460,489,'26',Decimal('1882639117586556928'),214.93012,49.236648,0.025528,5.1e-05,0,'GALAXY','STARBURST'
1679,53149,616,'26',Decimal('1890555321210923008'),233.69809,41.766498,0.18154,4.87105,0,'GALAXY',''
1692,53473,6,'26',Decimal('1905024349912459264'),254.90617,25.09682,0.090928,3.1e-05,0,'GALAXY','STARBURST'
1699,53148,495,'26',Decimal('1913040059104258048'),202.35917,11.855272,0.147515,9e-06,0,'GALAXY',''
1701,53142,180,'26',Decimal('1915205272276592640'),206.49544,11.479934,0.237254,9e-06,0,'GALAXY','STARBURST'
1701,53142,496,'26',Decimal('1915292133695186944'),206.83015,11.820864,0.279798,2.6e-05,0,'GALAXY','BROADLINE'
1702,53144,178,'26',Decimal('1916330622461175808'),208.81443,11.151615,0.20572,1.43456,0,'GALAXY',''
1707,53885,113,'26',Decimal('1921942267363354624'),215.9716,10.051837,0.119877,2.5e-05,0,'GALAXY','BROADLINE'
1707,53885,587,'26',Decimal('1922072559491246080'),216.15099,11.887677,0.276956,1.7e-05,0,'GALAXY','STARBURST'
1719,53876,89,'26',Decimal('1935446469024704512'),228.91122,8.300754,0.03394,1.9e-05,0,'GALAXY',''
1719,53876,196,'26',Decimal('1935475880960747520'),228.1324,9.007784,0.082474,6e-06,0,'GALAXY','STARBURST'
1724,53859,116,'26',Decimal('1941083389977192448'),235.86263,7.911688,0.036574,8e-06,0,'GALAXY','STARFORMING BROADLINE'
1724,53859,318,'26',Decimal('1941138915314395136'),234.19402,7.83359,0.011138,8e-06,0,'GALAXY','STARFORMING'
1740,53050,265,'26',Decimal('1959138731722041344'),139.94526,10.466598,0.120275,9e-06,0,'GALAXY','AGN'
1740,53050,295,'26',Decimal('1959146978059249664'),139.62005,10.317873,0.031255,4e-06,0,'GALAXY','STARFORMING'
1745,53061,196,'26',Decimal('1964749264865224704'),153.1126,12.343749,0.009565,4e-06,0,'GALAXY','STARBURST'
1751,53377,288,'26',Decimal('1971529958375319552'),165.64588,13.212753,0.059997,7e-06,0,'GALAXY','STARFORMING'
1761,53376,293,'26',Decimal('1982790331816503296'),175.57032,14.066597,0.020737,1.1e-05,0,'GALAXY','AGN'
1762,53415,435,'26',Decimal('1983955265040443392'),177.51329,15.025035,0.130405,7e-06,0,'GALAXY','STARFORMING'
1769,53502,17,'26',Decimal('1991721666882856960'),191.24493,14.105102,0.227673,3.9e-05,0,'GALAXY',''
1782,53299,412,'26',Decimal('2006466939039279104'),125.826,55.470142,0.100496,1.1e-05,0,'GALAXY','AGN'
1784,54425,75,'26',Decimal('2008626123889469440'),131.45693,57.544257,0.085259,5e-06,0,'GALAXY','STARFORMING'
1787,54465,443,'26',Decimal('2012104979350841344'),140.37531,64.238708,0.004768,5e-06,0,'GALAXY','STARBURST'
1788,54468,239,'26',Decimal('2013174804214999040'),145.05937,64.186896,0.015813,5e-06,0,'GALAXY','STARBURST'
1802,53885,602,'26',Decimal('2029037173809899520'),205.10529,10.272533,0.1678,1.6e-05,0,'GALAXY','AGN'
1805,53875,413,'26',Decimal('2032362921438242816'),207.79508,7.479463,0.150067,8e-06,0,'GALAXY','AGN'
1809,53792,99,'26',Decimal('2036780208010323968'),212.22695,8.91623,0.058388,7e-06,0,'GALAXY','STARBURST'
1814,54555,395,'26',Decimal('2042491084206008320'),222.37011,8.65351,0.049471,6e-06,0,'GALAXY','STARBURST'
1816,53919,545,'26',Decimal('2044784105035425792'),227.57672,7.705439,0.042387,1e-05,0,'GALAXY','BROADLINE'
1946,53432,350,'26',Decimal('2191097483562608640'),145.80003,31.928706,0.005132,9e-06,0,'GALAXY',''
1975,53734,467,'26',Decimal('2223780746642876416'),190.95298,32.137153,0.002261,7e-06,0,'GALAXY','STARBURST'
1989,53772,606,'26',Decimal('2239581554005272576'),194.13978,39.299976,0.126792,1.8e-05,0,'GALAXY',''
1999,53503,224,'26',Decimal('2250735545200175104'),183.90322,33.529262,4.6e-05,1e-05,0,'GALAXY',''
2001,53493,146,'26',Decimal('2252965904369346560'),184.45544,37.865417,0.000607,5e-06,0,'GALAXY','STARBURST'
2003,53442,450,'26',Decimal('2255301266211104768'),186.15299,37.410154,0.04038,5e-06,0,'GALAXY','STARBURST'
2016,53799,185,'26',Decimal('2269865128344184832'),196.6008,35.228621,0.016196,5e-06,0,'GALAXY','STARBURST'
2016,53799,430,'26',Decimal('2269932473431386112'),196.09249,36.261997,0.044543,1.3e-05,0,'GALAXY','AGN'
2016,53799,590,'26',Decimal('2269976453896497152'),197.88106,36.281823,0.003652,1e-05,0,'GALAXY','STARBURST'
2019,53430,327,'26',Decimal('2273281854536706048'),159.67818,32.875081,0.10048,9e-06,0,'GALAXY','AGN'
2022,53827,88,'26',Decimal('2276593865098029056'),191.75106,35.304727,0.168252,2.7e-05,0,'GALAXY',''
2022,53827,286,'26',Decimal('2276648290923603968'),190.43562,35.062767,0.023094,9e-06,0,'GALAXY','AGN BROADLINE'
2025,53431,7,'26',Decimal('2279949293064316928'),162.47947,32.990821,0.005684,7e-06,0,'GALAXY','STARFORMING'
2026,53711,425,'26',Decimal('2281190096633882624'),162.83642,32.766378,0.002115,8e-06,0,'GALAXY','STARFORMING'
2028,53818,60,'26',Decimal('2283341567806695424'),207.65008,33.704829,0.014338,7e-06,0,'GALAXY','AGN BROADLINE'
2089,53498,416,'26',Decimal('2352119313290258432'),181.54762,35.090465,0.080826,1.2e-05,0,'GALAXY','AGN BROADLINE'
2095,53474,347,'26',Decimal('2358855745753081856'),179.40361,32.277617,0.01028,9e-06,0,'GALAXY','STARFORMING'
2097,53491,183,'26',Decimal('2361062465875240960'),176.18705,33.32096,0.031065,1.3e-05,0,'GALAXY','AGN BROADLINE'
2100,53713,106,'26',Decimal('2364419003721476096'),171.88578,33.444805,0.02427,6e-06,0,'GALAXY','STARFORMING'
2105,53472,230,'26',Decimal('2370082584072841216'),182.53319,35.877613,0.02249,9e-06,0,'GALAXY','BROADLINE'
2117,54115,230,'26',Decimal('2383593393742702592'),208.40878,31.556985,0.112719,3.4e-05,0,'GALAXY','AGN BROADLINE'
2117,54115,351,'26',Decimal('2383626653969442816'),208.32412,33.490851,0.007899,8e-06,0,'GALAXY','AGN'
2120,53852,540,'26',Decimal('2387056301201975296'),210.3816,28.286653,0.027189,1.3e-05,0,'GALAXY',''
2123,53793,77,'26',Decimal('2390306731461732352'),212.79057,26.847602,0.130085,2.7e-05,0,'GALAXY',''
2131,53819,447,'26',Decimal('2399415635978250240'),216.06061,27.034819,0.174161,3.5e-05,0,'GALAXY','AGN BROADLINE'
2134,53876,45,'26',Decimal('2402682835736487936'),217.79014,26.885908,0.052924,6e-06,0,'GALAXY',''
2165,53917,68,'26',Decimal('2437592055728334848'),235.60052,23.681651,0.295523,3.1e-05,0,'GALAXY','BROADLINE'
2167,53889,71,'26',Decimal('2439844679705978880'),236.74535,17.884185,0.010977,8e-06,0,'GALAXY','STARBURST'
2168,53886,332,'26',Decimal('2441042322696202240'),235.64384,21.189074,0.133965,2e-05,0,'GALAXY',''
2199,53556,78,'26',Decimal('2475875395283478528'),241.63415,17.713873,0.040346,1.1e-05,0,'GALAXY','BROADLINE'
2201,53904,263,'26',Decimal('2478178053348419584'),243.37358,16.073815,0.113931,2.5e-05,0,'GALAXY',''
2218,53816,133,'26',Decimal('2497282616160446464'),172.40337,25.935657,0.141047,6e-06,0,'GALAXY','AGN'
2222,53799,480,'26',Decimal('2501881598136313856'),176.1602,29.889917,0.076049,8e-06,0,'GALAXY','STARFORMING'
2225,53729,345,'26',Decimal('2505222188164999168'),178.69206,30.141793,0.177966,1.9e-05,0,'GALAXY',''
2228,53818,334,'26',Decimal('2508596865721722880'),181.18051,31.177287,0.024998,1.1e-05,0,'GALAXY','AGN'
2233,53845,371,'26',Decimal('2514236536191477760'),185.37161,28.369003,0.008583,4e-06,0,'GALAXY','STARBURST'
2235,53847,86,'26',Decimal('2516409995835238400'),188.28519,26.349372,0.02418,1e-05,0,'GALAXY',''
2238,54205,222,'26',Decimal('2519825084957353984'),191.32191,27.125597,0.00363,5e-06,0,'GALAXY','STARBURST'
2245,54208,467,'26',Decimal('2527773729442785280'),203.1901,26.580374,0.047005,1.8e-05,0,'GALAXY','AGN'
2266,53679,82,'26',Decimal('2551311790617159680'),120.51125,14.05421,0.593492,0.000104,0,'GALAXY',''
2266,53679,422,'26',Decimal('2551405249105520640'),119.91716,15.386817,0.015516,4e-06,0,'GALAXY','AGN BROADLINE'
2281,53711,156,'26',Decimal('2568220630721783808'),133.65291,18.098049,4.98153,0.001393,0,'QSO',''
2286,53700,472,'26',Decimal('2573936991490041856'),137.09717,19.97424,0.031904,5e-06,0,'GALAXY','STARBURST'
2292,53713,73,'26',Decimal('2580582714864330752'),145.41958,21.350693,0.175758,2.3e-05,0,'GALAXY',''
2297,53738,349,'26',Decimal('2586288081120290816'),144.21399,26.71769,0.294546,8e-06,0,'GALAXY','STARBURST'
2322,53727,365,'26',Decimal('2614439976653318144'),44.189984,6.055122,0.026187,5e-06,0,'GALAXY','STARBURST'
2357,53793,115,'26',Decimal('2653777755023370240'),164.99022,25.718383,0.108871,3.3e-05,0,'GALAXY','AGN BROADLINE'
2418,53794,116,'26',Decimal('2722457924235454464'),121.19337,10.776639,0.034745,8e-06,0,'GALAXY','AGN BROADLINE'
2421,54153,494,'26',Decimal('2725939533827827712'),123.26369,10.588875,0.032722,6e-06,0,'GALAXY','STARBURST'
2430,53815,267,'26',Decimal('2736010230033836032'),132.43307,12.298714,0.050553,1.4e-05,0,'GALAXY','STARFORMING'
2440,53818,135,'26',Decimal('2747232945268877312'),141.02212,14.172659,0.135733,3.8e-05,0,'QSO','STARFORMING BROADLINE'
2445,54573,16,'26',Decimal('2752829746998962176'),205.4732,65.883556,0.759245,0.000101,0,'GALAXY',''
2477,54058,460,'26',Decimal('2788980581168343040'),160.63593,23.902779,0.044044,1.4e-05,0,'GALAXY','BROADLINE'
2487,53852,117,'26',Decimal('2800145293658580992'),165.87408,16.370117,0.04662,1e-05,0,'GALAXY',''
2494,54174,361,'26',Decimal('2808093668618037248'),169.44293,17.740192,0.004916,3e-06,0,'GALAXY','STARBURST'
2497,54154,246,'26',Decimal('2811439757043722240'),170.63303,23.105871,0.02145,5e-06,0,'GALAXY','STARBURST'
2508,53875,389,'26',Decimal('2823863958878840832'),175.07078,17.727896,0.011586,1.3e-05,0,'GALAXY',''
2511,53882,29,'26',Decimal('2827142702670309376'),178.20075,21.382104,0.171645,1.2e-05,0,'GALAXY','STARFORMING'
2513,54141,309,'26',Decimal('2829471472643237888'),177.0227,21.829263,0.026759,5e-06,0,'GALAXY','STARBURST'
2516,54241,391,'26',Decimal('2832871714029856768'),234.76816,11.711358,0.035302,4e-06,0,'GALAXY','STARFORMING'
2525,54569,606,'26',Decimal('2843063917444360192'),242.9096,12.404452,0.034813,6e-06,0,'GALAXY','STARFORMING'
2528,54571,470,'26',Decimal('2846404233803098112'),243.35831,11.99909,0.064948,1e-05,0,'GALAXY','STARFORMING'
2538,54271,59,'26',Decimal('2857550253018605568'),325.24007,72.352447,1.8e-05,1.3e-05,0,'GALAXY',''
2538,54271,261,'26',Decimal('2857605778355808256'),322.46259,73.445333,0.760351,7.3e-05,0,'GALAXY',''
2538,54271,359,'26',Decimal('2857632716390688768'),319.3685,73.558563,8.4e-05,1.3e-05,0,'GALAXY',''
2538,54271,381,'26',Decimal('2857638763704641536'),321.06678,73.955017,7.6e-05,1.3e-05,0,'GALAXY',''
2546,54625,124,'26',Decimal('2866575325276432384'),323.91796,72.202886,0.556173,0.000224,0,'GALAXY',''
2555,54265,8,'26',Decimal('2876676532561012736'),312.39138,55.112225,0.558302,0.000118,0,'GALAXY',''
2555,54265,10,'26',Decimal('2876677082316826624'),313.5443,55.855232,0.556591,0.00024,0,'GALAXY',''
2561,54597,345,'26',Decimal('2883524571426744320'),259.75537,64.641938,0.089538,1.6e-05,0,'GALAXY','STARBURST'
2567,54179,177,'26',Decimal('2890233784366557184'),158.24928,44.367286,0.2155,2.31366,0,'GALAXY',''
2568,54153,3,'26',Decimal('2891311855081383936'),187.03937,-0.901746,0.196603,0.076641,0,'GALAXY',''
2580,54092,470,'26',Decimal('2904951020922628096'),144.50682,13.888076,0.100602,6e-06,0,'GALAXY','STARBURST'
2608,54474,8,'26',Decimal('2936349231130109952'),181.42454,18.698468,0.177218,2.4e-05,0,'GALAXY','BROADLINE'
2638,54095,614,'26',Decimal('2970292797988431872'),56.551858,1.029558,0.066947,1.1e-05,0,'GALAXY','STARBURST'
2648,54485,584,'26',Decimal('2981543557262764032'),191.91948,22.904262,0.114689,2.8e-05,0,'GALAXY','AGN BROADLINE'
2660,54504,446,'26',Decimal('2995016423312484352'),190.38112,26.042664,0.01594,8e-06,0,'GALAXY','STARFORMING'
2714,54208,222,'26',Decimal('3055753440664774656'),117.72476,17.52584,2.8e-05,7e-06,0,'GALAXY',''
2742,54233,385,'26',Decimal('3087323443574630400'),206.4072,16.769659,0.08866,1.9e-05,0,'GALAXY','STARBURST'
2744,54272,561,'26',Decimal('3089623622554249216'),211.59298,16.483439,0.013781,7e-06,0,'GALAXY',''
2748,54234,456,'26',Decimal('3094098359363856384'),219.87361,15.1496,0.161803,1.2e-05,0,'GALAXY','AGN'
2754,54240,372,'26',Decimal('3100830669161392128'),232.50348,12.989325,0.013298,1e-05,0,'GALAXY','STARBURST'
2772,54529,566,'26',Decimal('3121150198647121920'),213.9587,21.242284,0.116378,7e-06,0,'GALAXY','STARBURST'
2776,54554,219,'26',Decimal('3125558416060213248'),220.44737,17.926238,0.185574,9e-06,0,'GALAXY','AGN'
2777,54554,201,'26',Decimal('3126679368164730880'),222.38797,17.200275,0.037228,6e-06,0,'GALAXY','STARFORMING'
2779,54540,261,'26',Decimal('3128947660417951744'),225.40127,16.729684,0.031924,6e-06,0,'GALAXY','STARBURST'
2787,54552,606,'26',Decimal('3138049692751915008'),217.9754,21.93843,0.044282,1.6e-05,0,'GALAXY','STARBURST'
2789,54555,502,'26',Decimal('3140272905313609728'),221.00331,21.314037,0.187696,2e-05,0,'GALAXY',''
2791,54556,321,'26',Decimal('3142474952242915328'),223.66949,20.64302,0.185397,2.1e-05,0,'GALAXY',''
2799,54368,3,'26',Decimal('3151394737169131520'),264.89345,43.469255,0.75922,9.5e-05,0,'GALAXY',''
2806,54425,5,'26',Decimal('3159276587229145088'),123.47641,-8.388778,0.762352,4e-05,0,'GALAXY',''
2807,54433,195,'26',Decimal('3160454714072524800'),127.48536,-4.740781,1.9e-05,8e-06,0,'GALAXY',''
2815,54414,228,'26',Decimal('3169470983979427840'),311.80449,2.483683,0.76036,0.00011,0,'GALAXY',''
2880,54509,230,'26',Decimal('3242655029273847808'),185.8189,4.836145,0.017845,6e-06,0,'GALAXY','STARBURST'
